#filename n_pre n_downsample n_trim n_rmplane t_load t_downsample t_trim t_annot t_normals t_normals_feature n_plane t_plane
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_104/room_3/complete_cloud.pcd 4341724 478585 369001 260375 1.96565 0.881028 0.0616277 3.62437 4 58.6738 0.659454 1.58542
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_94/room_3/complete_cloud.pcd 4370985 474784 366772 249627 1.91836 0.643853 0.0516815 4.38425 4 55.4156 0.704635 1.55656
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_96/room_2/complete_cloud.pcd 4409262 486471 370776 282871 1.96205 0.996107 0.112799 4.06562 3 42.3549 0.70118 1.48025
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_98/room_3/complete_cloud.pcd 4390261 491148 371505 307320 2.05201 1.035 0.0933538 3.84455 3 31.7178 0.815916 1.66254
/home/michal/Downloads/pcddata/raw/annotated/rares/20140921/patrol_run_110/room_2/complete_cloud.pcd 4445985 521169 394518 219987 1.97101 1.11003 0.101625 3.97322 7 66.8132 0.658674 0.874042
/home/michal/Downloads/pcddata/raw/annotated/rares/20140921/patrol_run_112/room_2/complete_cloud.pcd 4446419 499494 396165 222835 1.79052 0.915613 0.0609668 4.20486 6 51.2494 0.553737 2.14365
/home/michal/Downloads/pcddata/raw/annotated/rares/20140921/patrol_run_114/room_1/complete_cloud.pcd 4444169 507448 385022 237610 1.79296 0.698086 0.0556017 4.31727 5 67.3511 0.649742 1.17815
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_116/room_2/complete_cloud.pcd 4452197 504862 377581 280171 2.00684 0.547671 0.0529016 3.47157 4 41.2835 0.674817 1.20494
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_118/room_2/complete_cloud.pcd 4444445 504052 378999 299285 2.16736 0.716215 0.0777287 3.82021 3 39.0628 0.831777 1.87801
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_120/room_1/complete_cloud.pcd 4455102 489256 368107 235284 2.02742 0.957663 0.0966286 4.21788 5 58.7638 0.662118 3.56604
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_124/room_2/complete_cloud.pcd 4494090 503585 395669 240647 2.40561 1.32768 0.135753 3.80089 6 67.8518 0.581267 2.03427
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_126/room_2/complete_cloud.pcd 4479194 469702 364659 273465 2.13712 1.00937 0.10278 3.76929 4 50.9173 0.796487 3.86267
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_128/room_2/complete_cloud.pcd 4460262 497434 386795 219110 2.13786 1.15241 0.138906 3.95538 6 74.2727 0.575252 2.44477
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_130/room_2/complete_cloud.pcd 4435422 507347 373583 211482 2.06966 1.08266 0.113048 3.67096 6 52.1993 0.551853 1.97077
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_132/room_1/complete_cloud.pcd 4413638 503356 374976 214959 2.16424 0.953473 0.0851625 3.65359 6 40.6368 0.501029 2.29622
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_134/room_2/complete_cloud.pcd 4487794 473147 369349 211942 2.07578 1.3429 0.117699 3.74894 6 51.6881 0.55217 7.04568
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_138/room_2/complete_cloud.pcd 4436705 520602 392572 251332 2.1805 1.05798 0.13047 3.84042 5 47.1531 0.669085 0.979332
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_139/room_2/complete_cloud.pcd 4420319 481225 370286 205951 2.14137 1.38399 0.111346 3.746 7 56.1306 0.614143 2.04215
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_141/room_2/complete_cloud.pcd 4387533 505271 379077 203227 2.20461 1.00604 0.111973 4.30922 6 56.1134 0.514508 1.78905
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_144/room_2/complete_cloud.pcd 4480987 489416 385630 265381 2.19044 1.2327 0.122383 4.11643 4 64.371 0.714402 1.60659
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_146/room_2/complete_cloud.pcd 4204080 463299 342353 177840 1.9822 0.576028 0.0548353 3.40488 6 35.7834 0.445138 1.53585
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_148/room_2/complete_cloud.pcd 4456798 513460 388404 197349 2.14294 0.617878 0.0628212 4.81044 6 78.0681 0.506371 1.13677
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_150/room_2/complete_cloud.pcd 4470992 502908 377889 191488 2.13318 1.26521 0.104872 4.12514 6 73.2373 0.537874 1.4137
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_152/room_2/complete_cloud.pcd 4455040 484208 369008 183425 2.39878 1.00381 0.0978702 4.2373 6 52.2568 0.514089 1.33523
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_156/room_2/complete_cloud.pcd 4460562 516392 383683 220487 2.99925 1.28527 0.114556 4.17433 5 68.4491 0.569831 0.907381
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_158/room_1/complete_cloud.pcd 4475629 500959 380354 194771 2.04527 1.07273 0.109502 4.1879 6 64.5414 0.417515 1.31347
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_162/room_2/complete_cloud.pcd 4469018 493853 375136 189585 2.78872 1.62266 0.118905 3.81476 6 68.6792 0.5042 1.53888
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_164/room_1/complete_cloud.pcd 4455309 495576 384453 190949 2.47155 0.980459 0.106902 2.95822 6 65.1243 0.48114 1.77898
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_166/room_2/complete_cloud.pcd 4473983 515704 388931 194056 1.92498 1.40308 0.110465 3.98397 6 68.8149 0.604919 1.60131
